clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: 512 / 32 =,Calculate the result of the following arithmetic expression and provide only the final answer: 160 / 32 =,16
Calculate the result of the following arithmetic expression and provide only the final answer: 310 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 50 / 10 =,31
Calculate the result of the following arithmetic expression and provide only the final answer: 178 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 69 * 3 =,534
Calculate the result of the following arithmetic expression and provide only the final answer: 45 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 34 * 2 =,90
Calculate the result of the following arithmetic expression and provide only the final answer: 560 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 184 / 4 =,140
Calculate the result of the following arithmetic expression and provide only the final answer: 348 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 40 / 4 =,87
Calculate the result of the following arithmetic expression and provide only the final answer: 460 / 46 =,Calculate the result of the following arithmetic expression and provide only the final answer: 184 / 46 =,10
Calculate the result of the following arithmetic expression and provide only the final answer: 1920 / 96 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 96 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 128 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 10 * 4 =,512
Calculate the result of the following arithmetic expression and provide only the final answer: 109 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 4 =,436
Calculate the result of the following arithmetic expression and provide only the final answer: 87 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 56 * 10 =,870
Calculate the result of the following arithmetic expression and provide only the final answer: 48 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 91 * 6 =,288
