clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: (22 + 18) / 20 =,Calculate the result of the following arithmetic expression and provide only the final answer: (22 + 18) / 40 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: (65 - 45) / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: (65 - 45) / 10 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: (25 - 19) / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: (25 - 19) / 6 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: (59 - 39) / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: (59 - 39) / 2 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: (17 + 97) / 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: (17 + 97) / 6 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: (81 + 78) * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: (81 + 78) * 78 =,318
Calculate the result of the following arithmetic expression and provide only the final answer: (4 + 20) * 32 =,Calculate the result of the following arithmetic expression and provide only the final answer: (4 + 20) * 72 =,768
Calculate the result of the following arithmetic expression and provide only the final answer: (91 - 52) / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: (91 - 52) / 3 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: (25 - 18) * 67 =,Calculate the result of the following arithmetic expression and provide only the final answer: (25 - 18) * 81 =,469
Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 58) * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 58) * 57 =,55
Calculate the result of the following arithmetic expression and provide only the final answer: (26 - 18) * 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: (26 - 18) * 99 =,152
Calculate the result of the following arithmetic expression and provide only the final answer: (85 - 55) * 18 =,Calculate the result of the following arithmetic expression and provide only the final answer: (85 - 55) * 41 =,540
Calculate the result of the following arithmetic expression and provide only the final answer: (18 - 17) * 54 =,Calculate the result of the following arithmetic expression and provide only the final answer: (18 - 17) * 16 =,54
Calculate the result of the following arithmetic expression and provide only the final answer: (44 - 19) * 38 =,Calculate the result of the following arithmetic expression and provide only the final answer: (44 - 19) * 19 =,950
Calculate the result of the following arithmetic expression and provide only the final answer: (93 - 51) * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: (93 - 51) * 15 =,210
Calculate the result of the following arithmetic expression and provide only the final answer: (46 - 45) * 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: (46 - 45) * 80 =,17
Calculate the result of the following arithmetic expression and provide only the final answer: (35 - 8) * 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: (35 - 8) * 81 =,675
Calculate the result of the following arithmetic expression and provide only the final answer: (15 + 11) / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: (15 + 11) / 2 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: (70 - 58) / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: (70 - 58) / 6 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: (30 + 95) / 125 =,Calculate the result of the following arithmetic expression and provide only the final answer: (30 + 95) / 25 =,1
